x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,angle0,angle1,angle2,angle3,angle4,dist01,dist02,dist03,dist04,dist12,dist13,dist14,dist23,dist24,dist34,label
0.0,0.0,0.0,0.056387752294540405,-0.037282586097717285,-0.03881068216583117,0.08007872104644775,-0.11690700054168701,-0.057322677839010794,0.03736698627471924,-0.17672306299209595,-0.0758819548966585,-0.01619011163711548,-0.2114560604095459,-0.09390134798309191,0.05249074101448059,-0.2709512710571289,-0.02830931046923979,0.040835022926330566,-0.38555341958999634,-0.05744162635824068,0.030025839805603027,-0.45280182361602783,-0.08091815249940737,0.01906120777130127,-0.5153470039367676,-0.09876064645072802,0.002866685390472412,-0.2787517309188843,-0.03361369730851038,-0.0027412474155426025,-0.40326470136642456,-0.06682046936771258,-0.00800710916519165,-0.4850255846977234,-0.09323716597577913,-0.015472769737243652,-0.5563018620014191,-0.11097027050277575,-0.03968733549118042,-0.2523205280303955,-0.04363872917315348,-0.0631655752658844,-0.3603305220603943,-0.09113567756435259,-0.053200721740722656,-0.28703904151916504,-0.10037893490812166,-0.04069480299949646,-0.22276318073272705,-0.09509822415134295,-0.07888975739479065,-0.20075297355651855,-0.056926839667767126,-0.09406115114688873,-0.2721729874610901,-0.09736615853330477,-0.07927851378917694,-0.23038798570632935,-0.10078935014030321,-0.06151759624481201,-0.18161672353744507,-0.09556654529592379,-2.3652068853645294,-1.706737138235612,-1.636776603415838,1.6048683161213209,0.8336806765025729,0.30592868626184644,0.34484654769178547,0.026987605836169413,0.054267549104669195,0.053571410301171234,0.29862363339818393,0.34332032231150783,0.3344909608111112,0.3775037470461445,0.04611528660065262,U
0.0,0.0,0.0,0.059003740549087524,-0.04338514804840088,-0.03134873248194481,0.08025434613227844,-0.1245502233505249,-0.04590549058769966,0.037299513816833496,-0.18540632724761963,-0.06129216514085556,-0.0190141499042511,-0.21514064073562622,-0.07606793678854729,0.05462583899497986,-0.2815755009651184,-0.019117579977262267,0.04321789741516113,-0.39643213152885437,-0.0443143632218721,0.03432929515838623,-0.4619683027267456,-0.06811739243124748,0.0255185067653656,-0.5258239507675171,-0.08726294822548653,0.004095017910003662,-0.2866937518119812,-0.026229099552381285,-0.0035730600357055664,-0.40968477725982666,-0.054573369394290694,-0.0060616135597229,-0.49046996235847473,-0.08115686960076118,-0.010959237813949585,-0.5630587637424469,-0.10105558968638206,-0.03913933038711548,-0.257911741733551,-0.03723444528435493,-0.062144845724105835,-0.36647212505340576,-0.07646906859730507,-0.04988431930541992,-0.2947835922241211,-0.08420294262026573,-0.03609105944633484,-0.23299187421798706,-0.0805731091604116,-0.07910250127315521,-0.20504450798034668,-0.05130026600812698,-0.09093688428401947,-0.2767266631126404,-0.08455072082136894,-0.07531210780143738,-0.23387277126312256,-0.08561864234064842,-0.05706802010536194,-0.18595945835113525,-0.08056236542319084,-2.401870737747613,-1.689407941862908,-1.625214909726523,1.4490780898501066,0.7137925584086654,0.3138586889707309,0.3480113531558585,0.024703995149575938,0.047954545588921156,0.05212539828981415,0.29924298438744346,0.34975478213458966,0.33102229535019845,0.379907759766771,0.05149835939875041,U
0.0,0.0,0.0,0.056512534618377686,-0.039984166622161865,-0.036053065172495735,0.07848837971687317,-0.1213371753692627,-0.05338957901960839,0.03398537635803223,-0.179449200630188,-0.0706838182724141,-0.021218329668045044,-0.20915937423706055,-0.08773097019559373,0.052161723375320435,-0.2735411524772644,-0.027860978580179108,0.040878623723983765,-0.3864007890224457,-0.056046947798790825,0.030794143676757812,-0.453655868768692,-0.08024228732949723,0.020891129970550537,-0.5172630548477173,-0.09887849163180817,0.0016227960586547852,-0.279019296169281,-0.033722057900490654,-0.005249589681625366,-0.40253955125808716,-0.0647563971198224,-0.009683579206466675,-0.48472362756729126,-0.09114526580935944,-0.01627984642982483,-0.5572052896022797,-0.10979292165404786,-0.04095444083213806,-0.25171929597854614,-0.04373604055410851,-0.06503713130950928,-0.3611409068107605,-0.08793402831918229,-0.05285227298736572,-0.2929343581199646,-0.09744102876550187,-0.03910490870475769,-0.2311682105064392,-0.09354430060750474,-0.08063173294067383,-0.20018506050109863,-0.05685102190739144,-0.09316718578338623,-0.27364158630371094,-0.09491125117904176,-0.07765796780586243,-0.23318737745285034,-0.09782220046884049,-0.06023871898651123,-0.18538296222686768,-0.09287086497909058,-2.4194841358924974,-1.6984035541330973,-1.635062642136968,1.4810413173194155,0.6278596272003801,0.3109679800186638,0.34808095009509993,0.028360510989206205,0.045693637966823276,0.054562474318397926,0.2923179512369865,0.3416525256306755,0.3268350660703375,0.3744118395715112,0.050427441904653064,U
0.0,0.0,0.0,0.05938282608985901,-0.03974473476409912,-0.034212066973168476,0.08052897453308105,-0.12347447872161865,-0.04988700076432906,0.036947160959243774,-0.1823052167892456,-0.0659403458187171,-0.02054843306541443,-0.20655453205108643,-0.08122390061112128,0.051551640033721924,-0.2730148434638977,-0.02472235001118861,0.04195430874824524,-0.3878946304321289,-0.05350306555124007,0.03473132848739624,-0.4555482268333435,-0.0771364375898429,0.026441842317581177,-0.5189698040485382,-0.0952042818018981,0.0032291412353515625,-0.27915263175964355,-0.03169033973904334,-0.0029286742210388184,-0.4033588767051697,-0.06427475362511359,-0.006756186485290527,-0.4860210418701172,-0.09039181023331366,-0.01365557312965393,-0.5585788786411285,-0.10829571186991416,-0.03803083300590515,-0.2526324987411499,-0.04296930059285842,-0.06287798285484314,-0.35936760902404785,-0.08714720904322348,-0.05055907368659973,-0.28376883268356323,-0.09363586753102027,-0.0361560583114624,-0.22134387493133545,-0.08731980919333182,-0.07665616273880005,-0.20163899660110474,-0.05741976126523696,-0.09311273694038391,-0.2705044746398926,-0.09437103867026053,-0.07580557465553284,-0.22557216882705688,-0.09545337706299506,-0.055734097957611084,-0.17889195680618286,-0.08914931416006766,-2.4536132103013464,-1.6725348844103962,-1.6311493137150461,1.5109491476046975,0.8271648474607223,0.3159294037563005,0.35209182340724715,0.021501688972046976,0.04475767066197605,0.056362057411254544,0.3041376182685098,0.3498654417702708,0.3379847919072113,0.3820114669276214,0.0467489570888039,U
0.0,0.0,0.0,0.05590149760246277,-0.03618276119232178,-0.03686697219427515,0.07813897728919983,-0.11883556842803955,-0.053317503974994906,0.03385990858078003,-0.1778479814529419,-0.0692961271565764,-0.02228081226348877,-0.2065686583518982,-0.08488084931786943,0.05137243866920471,-0.26536232233047485,-0.02970195558782507,0.04142442345619202,-0.3803630769252777,-0.05831572224315096,0.03331953287124634,-0.4478829801082611,-0.08134206195290972,0.024318218231201172,-0.5125118792057037,-0.09884148647006441,0.0023433566093444824,-0.2743626832962036,-0.03494462181743074,-0.0026684701442718506,-0.4002075791358948,-0.06712805290635515,-0.006852090358734131,-0.4817211627960205,-0.09217256863530565,-0.014199793338775635,-0.5536489188671112,-0.10866241712983538,-0.03964003920555115,-0.24985569715499878,-0.044288469449838885,-0.06356927752494812,-0.35929566621780396,-0.09048554857190538,-0.052773892879486084,-0.283504843711853,-0.09702964682992388,-0.04078957438468933,-0.22042042016983032,-0.08966074694808412,-0.07922552525997162,-0.19907104969024658,-0.05666268800314356,-0.09318007528781891,-0.27096056938171387,-0.09656268914159227,-0.07806122303009033,-0.22558540105819702,-0.09725392420705248,-0.06224200129508972,-0.1764291524887085,-0.08943921883519579,-2.4235201953360335,-1.679827195775909,-1.6299608703772557,1.609829467714221,0.9272358315959253,0.30947168534366026,0.3471743223600641,0.02311807908801921,0.050052836508000124,0.05635506407954017,0.2992598287458895,0.3470508187599767,0.3342876737184806,0.38026675622764405,0.04894321457095135,U
0.0,0.0,0.0,0.0561194121837616,-0.03286266326904297,-0.03971826855894278,0.07822701334953308,-0.10910838842391968,-0.0586744827484722,0.039012372493743896,-0.16865921020507812,-0.07655107055660437,-0.01693621277809143,-0.2024480104446411,-0.09422179882284354,0.055371105670928955,-0.25775063037872314,-0.0351398681556816,0.04524537920951843,-0.3740212321281433,-0.06437863235231589,0.03619828820228577,-0.4424911141395569,-0.08831640158649634,0.026363521814346313,-0.5087850093841553,-0.10642307822462271,0.004264891147613525,-0.2668633460998535,-0.03870206897016715,-0.001927107572555542,-0.3915904760360718,-0.07191607181783866,-0.00688818097114563,-0.47488927841186523,-0.09876141522880744,-0.013792335987091064,-0.5505556464195251,-0.11679015134330939,-0.03853631019592285,-0.24366825819015503,-0.04614930053111266,-0.06425225734710693,-0.35106104612350464,-0.0924567115759487,-0.05314096808433533,-0.2833327054977417,-0.1022964698528881,-0.03993731737136841,-0.22210097312927246,-0.09749820654150199,-0.0794665515422821,-0.19558316469192505,-0.05667456810232352,-0.09306882321834564,-0.268530011177063,-0.09625763271804999,-0.07820138335227966,-0.23074650764465332,-0.09915698890443991,-0.060674816370010376,-0.18329250812530518,-0.09328590904232215,-2.365868334583478,-1.685838347548894,-1.6343613246166364,1.6356650155884345,0.5792141534211386,0.3093820032500977,0.34812183238817324,0.03025375604440512,0.047749332071528594,0.0579420316705401,0.29425080784956387,0.33692883623940084,0.32949360002554046,0.37024340604063993,0.044001600205933765,U
0.0,0.0,0.0,0.05770540237426758,-0.039167046546936035,-0.033132305717174404,0.078482985496521,-0.11889505386352539,-0.04915523005098521,0.035339921712875366,-0.18214428424835205,-0.0653271324691218,-0.022792428731918335,-0.2100924849510193,-0.08092909527391612,0.05320894718170166,-0.2733694314956665,-0.025191843858067386,0.04280674457550049,-0.3890930414199829,-0.051909914588634365,0.034491896629333496,-0.4574984312057495,-0.07563757372469126,0.02497771382331848,-0.5227923393249512,-0.09441237372726619,0.0020607411861419678,-0.2793891429901123,-0.03177431074351489,-0.00229606032371521,-0.4022998511791229,-0.06382488680452525,-0.0052835941314697266,-0.4871576726436615,-0.092328438883726,-0.011557668447494507,-0.562770664691925,-0.11245920730203807,-0.04040670394897461,-0.25357162952423096,-0.04176306945652186,-0.06556449830532074,-0.3604244589805603,-0.08417748880953013,-0.05252957344055176,-0.29049819707870483,-0.09231538546652018,-0.03795963525772095,-0.2291351556777954,-0.08760116470426738,-0.08006609976291656,-0.20284998416900635,-0.05465343815654933,-0.09349718689918518,-0.2760966420173645,-0.09009033662647425,-0.07540369033813477,-0.23388278484344482,-0.0911689869818133,-0.055554091930389404,-0.1858750581741333,-0.08501164836258113,-2.4085072630539006,-1.6835028701080994,-1.6188161847874838,1.4709890542503579,0.6056845939852942,0.31632765520141587,0.3528570791467944,0.02434476252101806,0.040740769939016715,0.0541581079509067,0.30032590866744746,0.3464081784196386,0.3346785274357554,0.3794548503994913,0.04670118779680834,U
0.0,0.0,0.0,0.05551844835281372,-0.0448114275932312,-0.035509411365723054,0.07421746850013733,-0.13118457794189453,-0.0519464054414982,0.026676416397094727,-0.1927332878112793,-0.0688800254175419,-0.030885815620422363,-0.22268801927566528,-0.08481035766098444,0.04563000798225403,-0.28350239992141724,-0.023103332267140786,0.03596264123916626,-0.3961353898048401,-0.05021775153372232,0.02849307656288147,-0.46286672353744507,-0.07144499954674188,0.020672142505645752,-0.5264547765254974,-0.08777395275328104,-0.0025280416011810303,-0.29251986742019653,-0.02908902627322618,-0.006501227617263794,-0.4170757532119751,-0.05980792653653566,-0.00853690505027771,-0.49684175848960876,-0.08163886901829187,-0.013063937425613403,-0.5690318644046783,-0.09597885993215982,-0.04374188184738159,-0.26706433296203613,-0.039905104906296174,-0.06965190172195435,-0.3736855387687683,-0.08380657073948328,-0.05933003127574921,-0.29566383361816406,-0.08879431721661035,-0.046231359243392944,-0.2313287854194641,-0.08106626209709589,-0.0827358067035675,-0.21516114473342896,-0.05406142410728876,-0.10091963410377502,-0.28137773275375366,-0.08967312064859811,-0.08498798310756683,-0.23545986413955688,-0.0898070820877308,-0.06579342484474182,-0.18760979175567627,-0.08290113893244211,-2.4252573038510326,-1.6731646377308913,-1.6088807557126323,1.6403478534991622,1.0194651390821157,0.3081111258234727,0.346802073813206,0.01761103485421323,0.04948760680919929,0.05432247694462947,0.30261432413651884,0.34970304265316987,0.3393279349333508,0.3850496024505734,0.047895979137771036,U
0.0,0.0,0.0,0.05525869131088257,-0.04394328594207764,-0.041176495460149454,0.06954160332679749,-0.1309385895729065,-0.06065796068060081,0.018056631088256836,-0.1904984712600708,-0.0794674654875962,-0.03958824276924133,-0.218977153301239,-0.09763081124174278,0.04149830341339111,-0.28471291065216064,-0.03168007111298721,0.02841523289680481,-0.4028002917766571,-0.06139556070911567,0.019294321537017822,-0.47212156653404236,-0.08475163331377189,0.009774476289749146,-0.5385835766792297,-0.1023217414890496,-0.009377479553222656,-0.2918251156806946,-0.03637123977887313,-0.017059803009033203,-0.4199391007423401,-0.06914990892755668,-0.021868616342544556,-0.5034142732620239,-0.09369791051494758,-0.02920323610305786,-0.5784849226474762,-0.10954881211864631,-0.052174150943756104,-0.2637733817100525,-0.046044868734952615,-0.08247441053390503,-0.3672636151313782,-0.09351198872673194,-0.06790757179260254,-0.29103922843933105,-0.101834413913366,-0.051987797021865845,-0.22798693180084229,-0.09534840038168113,-0.09131646156311035,-0.20806926488876343,-0.05922862639772575,-0.11067384481430054,-0.2759513258934021,-0.09861756613599937,-0.09252616763114929,-0.23230743408203125,-0.10029238959896247,-0.07164183259010315,-0.18544822931289673,-0.09359573325264137,-2.462760154785695,-1.6951125132460776,-1.6398476404345035,1.5655889860850938,0.8549479468712872,0.3233959552891289,0.3596577325510519,0.015327265061833177,0.0463855728025438,0.05577974070802121,0.31667783979042446,0.36239921207303993,0.35123777957929003,0.39532123239103983,0.04685960225477253,U
0.0,0.0,0.0,0.05727142095565796,-0.046105384826660156,-0.037549030673346806,0.07316794991493225,-0.13319242000579834,-0.054949477952561665,0.020040661096572876,-0.19601470232009888,-0.07230987836106806,-0.03984558582305908,-0.22163844108581543,-0.08895948220475702,0.04484972357749939,-0.2856041193008423,-0.02739453565760641,0.03185194730758667,-0.40323707461357117,-0.05576140124782114,0.022993534803390503,-0.46986454725265503,-0.07926460791810541,0.012237906455993652,-0.5365239381790161,-0.09781168837531595,-0.006690382957458496,-0.2934504747390747,-0.03322163287981539,-0.01363980770111084,-0.42002812027931213,-0.06605012406095057,-0.019211024045944214,-0.5031483769416809,-0.09217177767737894,-0.027959764003753662,-0.5797045826911926,-0.11035348911269693,-0.04938781261444092,-0.26502132415771484,-0.04352374066098719,-0.08030083775520325,-0.37132495641708374,-0.08847453881486445,-0.06782980263233185,-0.2913869023323059,-0.09599823940976648,-0.052538514137268066,-0.2259870171546936,-0.09024166007026224,-0.09013709425926208,-0.20858019590377808,-0.05717727233155756,-0.10915905237197876,-0.27800434827804565,-0.0941388054607728,-0.09127439558506012,-0.2344149947166443,-0.0955619781134942,-0.06946668028831482,-0.1867382526397705,-0.08978142280562906,-2.4775429497577006,-1.7000409210912542,-1.6449624885731744,1.6513379324088653,0.8129485733847898,0.3191638551709987,0.3582633591709907,0.013417173436177534,0.04577589311951272,0.058995091074405516,0.31722100180180607,0.35920142720097625,0.3545704882349816,0.39515232588653304,0.042743751884753066,U
