x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,angle0,angle1,angle2,angle3,angle4,dist01,dist02,dist03,dist04,dist12,dist13,dist14,dist23,dist24,dist34,label
0.0,0.0,0.0,0.09611383080482483,-0.04418820142745972,-0.01990534753147699,0.15369606018066406,-0.16813594102859497,-0.023719458063879983,0.1746710240840912,-0.27992504835128784,-0.02826009706203081,0.20917421579360962,-0.33810117840766907,-0.02741451763156988,0.12598788738250732,-0.2526690363883972,-0.006807748382726686,0.13111057877540588,-0.3334308862686157,-0.0416834914738331,0.11324989795684814,-0.2542487382888794,-0.05683658287469484,0.10477879643440247,-0.20100852847099304,-0.06226018086616136,0.06926795840263367,-0.2602187693119049,-0.012114930121043699,0.07386922836303711,-0.34351402521133423,-0.05298109368030168,0.06466531753540039,-0.23785653710365295,-0.060918204640785234,0.06237640976905823,-0.18261992931365967,-0.0581571722084675,0.013222575187683105,-0.25316035747528076,-0.023015277614632623,0.012542098760604858,-0.3267589211463928,-0.06743264958802797,0.013880640268325806,-0.22342970967292786,-0.05807750687543489,0.017327457666397095,-0.17229300737380981,-0.04130119473282434,-0.042970478534698486,-0.23605084419250488,-0.035072356616893785,-0.04339790344238281,-0.2934004068374634,-0.06378302738610842,-0.03806045651435852,-0.227260023355484,-0.05508081257883646,-0.03405460715293884,-0.18968892097473145,-0.04223341510240175,-1.2552907102038093,1.9603621540076794,1.6593738820860067,1.5200791671229041,1.3808056069859749,0.17231598373292223,0.21383174383953196,0.25356957267289526,0.284932375254733,0.0462179940487084,0.09204519435689847,0.13929410420227775,0.04621745776543328,0.09668977023302304,0.054246975907502624,A
0.0,0.0,0.0,0.09668377041816711,-0.04653972387313843,-0.019394171200673327,0.15208345651626587,-0.16781342029571533,-0.023473606221358523,0.17354601621627808,-0.2799498736858368,-0.02835545387117122,0.20931929349899292,-0.3364267647266388,-0.027913237698356852,0.1254543662071228,-0.2535359859466553,-0.008091120757143244,0.12945830821990967,-0.3327355682849884,-0.042580633200685725,0.11162737011909485,-0.2543945908546448,-0.05668690312651847,0.10246419906616211,-0.20150917768478394,-0.06113907951859687,0.06819617748260498,-0.261143296957016,-0.013514087311904177,0.07233911752700806,-0.34359413385391235,-0.05492524687198852,0.06265252828598022,-0.23857003450393677,-0.06229736912993644,0.05977785587310791,-0.18229389190673828,-0.05878325063733314,0.012441664934158325,-0.25329452753067017,-0.024259184263627276,0.012037873268127441,-0.3257232904434204,-0.06839592639354919,0.01291540265083313,-0.22291770577430725,-0.05796959880737518,0.015780538320541382,-0.17103978991508484,-0.040290000624935374,-0.04398861527442932,-0.23527449369430542,-0.036115753240864024,-0.04343166947364807,-0.2949349582195282,-0.06391716632990097,-0.037194788455963135,-0.22958922386169434,-0.054148467965404734,-0.03251385688781738,-0.19158664345741272,-0.04045959819106315,-1.2435507129630212,1.9868861993661258,1.6771579753873755,1.5302267319760363,1.3139445765956512,0.1721068461725032,0.21475470670262872,0.25457828107154423,0.28188993127689704,0.04681186925051346,0.09188275480917056,0.1353422782230629,0.045413860917784966,0.09275837145901011,0.05248353836233813,A
0.0,0.0,0.0,0.095431387424469,-0.04781019687652588,-0.01971699749302047,0.14915773272514343,-0.16968107223510742,-0.024210366282574114,0.16771674156188965,-0.2834223508834839,-0.029592300627342638,0.20187366008758545,-0.34274858236312866,-0.029717678997627672,0.1233605146408081,-0.25373032689094543,-0.007330803528390106,0.12759143114089966,-0.3348677158355713,-0.0428182527906813,0.10984840989112854,-0.25564056634902954,-0.05835827891897338,0.10106152296066284,-0.20146876573562622,-0.06383684356879371,0.06646600365638733,-0.26088929176330566,-0.012970963355115828,0.07013007998466492,-0.34632524847984314,-0.05455940296124595,0.06130772829055786,-0.2415960431098938,-0.06254364629458564,0.0591123104095459,-0.1839374601840973,-0.05936868940662521,0.010365813970565796,-0.25239136815071106,-0.02416488793861049,0.008012354373931885,-0.3288736343383789,-0.06838315059613365,0.009629100561141968,-0.2265918254852295,-0.05807428141307014,0.01334330439567566,-0.17360877990722656,-0.04040503208707946,-0.046352893114089966,-0.23340454697608948,-0.036578432518950876,-0.04862147569656372,-0.29501622915267944,-0.06449828376244682,-0.04183197021484375,-0.23000791668891907,-0.05476960619162696,-0.035755813121795654,-0.1908675730228424,-0.04110631798576492,-1.2751270165510133,1.9740895540069057,1.6660693039665073,1.5330205434140152,1.3266401150246452,0.17355999993776838,0.2135457222462176,0.2532823874495414,0.28202057998662455,0.045465185669915135,0.09203621395175647,0.13722743435492038,0.04691996960527051,0.09512090898596176,0.05204410899229698,A
0.0,0.0,0.0,0.09215366840362549,-0.04179006814956665,-0.021536868453324587,0.15065866708755493,-0.16641485691070557,-0.0258778374794133,0.1695084571838379,-0.28050005435943604,-0.03068964222103432,0.20459699630737305,-0.3393859267234802,-0.030361522376836092,0.12380096316337585,-0.2555738687515259,-0.010789425500036032,0.12757912278175354,-0.3353579342365265,-0.04671126456588581,0.10707047581672668,-0.2534506618976593,-0.061842458710373194,0.09794384241104126,-0.1983068585395813,-0.06687677876681164,0.0663236677646637,-0.26333802938461304,-0.015213177927137167,0.06855398416519165,-0.3441452980041504,-0.05660802350968197,0.058933109045028687,-0.2409515082836151,-0.0634685926291354,0.05857110023498535,-0.18374794721603394,-0.059793996081054956,0.01058131456375122,-0.2558317184448242,-0.025422173008621485,0.00754508376121521,-0.3308473825454712,-0.07022246943444088,0.008691251277923584,-0.2292349934577942,-0.06087694914668873,0.013804823160171509,-0.17378467321395874,-0.043978387877643854,-0.04510796070098877,-0.23782658576965332,-0.03691241742700413,-0.04934006929397583,-0.29764312505722046,-0.06627965198487118,-0.04286235570907593,-0.23162347078323364,-0.05858387278050259,-0.035036325454711914,-0.1896767020225525,-0.04622894750565365,-1.2685179591034745,1.9949124109044367,1.6678962072771653,1.5315279834854099,1.3645967395583396,0.17685643532445133,0.2134168292073145,0.25263694998585723,0.2825543856663418,0.04197826491637175,0.08763967214476791,0.13325991387927694,0.04586160040796037,0.09379499068611294,0.05136160411897493,A
0.0,0.0,0.0,0.09642580151557922,-0.048964083194732666,-0.020924020003263877,0.150258868932724,-0.17174988985061646,-0.024904051240270064,0.1679655909538269,-0.28859925270080566,-0.029224179129784034,0.20186933875083923,-0.3492233455181122,-0.02742340732712023,0.12174943089485168,-0.25897035002708435,-0.005803866222237275,0.12568193674087524,-0.3416181206703186,-0.04026070740420096,0.10884749889373779,-0.2588307857513428,-0.053973493542258666,0.10164093971252441,-0.20525172352790833,-0.05826978143650763,0.06498482823371887,-0.2665213942527771,-0.010182109106068538,0.0680549144744873,-0.3517530560493469,-0.05153145399290793,0.060176700353622437,-0.2432137131690979,-0.05859263744551413,0.058742254972457886,-0.1874343752861023,-0.05441886317331068,0.0088767409324646,-0.2582426965236664,-0.020289943929498122,0.0049044787883758545,-0.33331504464149475,-0.06483823191720717,0.00793716311454773,-0.22825279831886292,-0.054091376628463195,0.013056904077529907,-0.17747443914413452,-0.035815951790397094,-0.047762900590896606,-0.23908895254135132,-0.03160519283611052,-0.051451608538627625,-0.29830729961395264,-0.059804194982831405,-0.04354029893875122,-0.23146015405654907,-0.05012681465942137,-0.03624364733695984,-0.19380494952201843,-0.03618188333112471,-1.2877949467892713,1.9289794333087964,1.6495659781017418,1.519087438136892,1.3217014744925852,0.17542394338366077,0.21601165014794452,0.25524071447933233,0.2843460426270199,0.046451642067825816,0.09283700176717805,0.13835891001648112,0.04675843896394289,0.095199295447128,0.051934862462270186,A
0.0,0.0,0.0,0.09546148777008057,-0.04755902290344238,-0.01829534229142382,0.14937230944633484,-0.17027950286865234,-0.021829053948351884,0.16634956002235413,-0.2845270335674286,-0.026463540459701562,0.19955098628997803,-0.3456411063671112,-0.026192831064292932,0.1190359890460968,-0.2525980472564697,-0.005439858141073728,0.12303635478019714,-0.335704505443573,-0.04035615753633692,0.10840591788291931,-0.2564106583595276,-0.0567150807033272,0.10043907165527344,-0.20203492045402527,-0.06285090577108576,0.06234303116798401,-0.2590268552303314,-0.011324566046425844,0.06698435544967651,-0.3473426401615143,-0.05093178358180239,0.060839831829071045,-0.24333512783050537,-0.059352787400314355,0.057996928691864014,-0.18505704402923584,-0.056880185569355035,0.006809264421463013,-0.2509060502052307,-0.02268784325821116,0.004804104566574097,-0.3279609978199005,-0.06487319451076701,0.008716315031051636,-0.2269311249256134,-0.05549177360040858,0.012660712003707886,-0.17385733127593994,-0.038962392325231576,-0.04905685782432556,-0.2332102358341217,-0.03515052255494311,-0.052415892481803894,-0.2950204014778137,-0.0613813681553097,-0.04405751824378967,-0.23162680864334106,-0.05194524508220866,-0.037618279457092285,-0.19236376881599426,-0.03893816303713038,-1.29209939734895,1.9232362798125446,1.6294839399185197,1.4949970557148018,1.2977520362354786,0.1744875590265987,0.21406726115738675,0.25384570117961697,0.2823883900265085,0.04571196547100009,0.092190113108774,0.13839567684782939,0.04669910180455064,0.09589398446449948,0.053576722676355895,A
0.0,0.0,0.0,0.09641984105110168,-0.04202914237976074,-0.02040264487916943,0.1545654535293579,-0.16252923011779785,-0.023961651257224048,0.17204058170318604,-0.2788633406162262,-0.027752301773972476,0.20498335361480713,-0.3401623070240021,-0.026282685927100147,0.1223524808883667,-0.25188910961151123,-0.005520783948696817,0.1284870207309723,-0.33434373140335083,-0.03831276216263291,0.11277168989181519,-0.2548811435699463,-0.05253634520525452,0.10382243990898132,-0.2043873369693756,-0.05769419588798996,0.06734859943389893,-0.25955870747566223,-0.009631704657323326,0.0739583969116211,-0.3457215130329132,-0.04653655656332489,0.06588292121887207,-0.2413974404335022,-0.05399584316367623,0.061656415462493896,-0.18997153639793396,-0.051844093135542835,0.012251585721969604,-0.25239086151123047,-0.019264352626152004,0.012440681457519531,-0.32852622866630554,-0.060599974474854434,0.014177113771438599,-0.22655323147773743,-0.05119406350607392,0.016109585762023926,-0.17834144830703735,-0.03519071184749123,-0.04432445764541626,-0.23636740446090698,-0.029956766522474254,-0.04542386531829834,-0.29717522859573364,-0.05641329207176682,-0.03893095254898071,-0.2324116826057434,-0.04721815430278298,-0.03514152765274048,-0.19617652893066406,-0.034636511585659946,-1.2942380259118773,1.9427318775128868,1.6524139424453368,1.5187430454799267,1.346169241071517,0.16931737345922965,0.20760510297526222,0.24871527998658002,0.27998546908169686,0.044562191639744925,0.09149826828315573,0.1392063276189119,0.04700821890654472,0.09699661707333605,0.05426570488903935,A
0.0,0.0,0.0,0.09729063510894775,-0.049471139907836914,-0.019250430617773873,0.1488076150417328,-0.17260491847991943,-0.023133976836049897,0.16470038890838623,-0.2899473309516907,-0.02796969794138704,0.1978728473186493,-0.3521769940853119,-0.02768699869915281,0.11876872181892395,-0.25394561886787415,-0.005776312187606436,0.12235260009765625,-0.33921968936920166,-0.040373577256048065,0.10792908072471619,-0.2614660859107971,-0.05537849523528848,0.09944376349449158,-0.20811322331428528,-0.060596315641248566,0.06226244568824768,-0.26094746589660645,-0.011104454737449032,0.06592151522636414,-0.35283583402633667,-0.051643958766305786,0.059155553579330444,-0.24948224425315857,-0.059407903332555634,0.05615168809890747,-0.1914074420928955,-0.056081364382350785,0.006639003753662109,-0.25398293137550354,-0.022006107945287567,0.004493504762649536,-0.33289074897766113,-0.06653975926741396,0.007592201232910156,-0.22980114817619324,-0.05623742796882425,0.010853320360183716,-0.17594006657600403,-0.03821965538367067,-0.050518542528152466,-0.23761433362960815,-0.03397974975808893,-0.05241420865058899,-0.30092793703079224,-0.06289120994910036,-0.04521149396896362,-0.23496398329734802,-0.05335916437610422,-0.0397486686706543,-0.1951788067817688,-0.039583078105295044,-1.3040725068229866,1.9698210506615774,1.6584451508546525,1.5168486987840364,1.3222502226270298,0.17447823529377515,0.21431690511583468,0.2569742362216284,0.28480241515417887,0.046403522692505556,0.09425167706327059,0.1397921038652948,0.04786629111570253,0.09597448421401238,0.05413585150879185,A
0.0,0.0,0.0,0.0968482494354248,-0.043544113636016846,-0.018588961787571634,0.15590983629226685,-0.16784349083900452,-0.02128449616586181,0.1748008131980896,-0.2819734215736389,-0.02486444798861953,0.2069246768951416,-0.3431791663169861,-0.02318811205779525,0.12530562281608582,-0.25887611508369446,-0.006037570290317262,0.12842118740081787,-0.33792227506637573,-0.03921982621406528,0.11101999878883362,-0.25822940468788147,-0.05291414981340381,0.10304918885231018,-0.2080942988395691,-0.05799981554602596,0.06903332471847534,-0.265783429145813,-0.01216681463276359,0.07326900959014893,-0.3486587107181549,-0.051318697385539735,0.06492146849632263,-0.24424725770950317,-0.058661881588449205,0.06291481852531433,-0.19233423471450806,-0.05630704735969516,0.013293981552124023,-0.2570224702358246,-0.0236550827846429,0.012112289667129517,-0.3338644206523895,-0.06695594614004108,0.013486474752426147,-0.23151257634162903,-0.057289145641078676,0.01678141951560974,-0.18278831243515015,-0.0410958786830804,-0.043473660945892334,-0.2382596731185913,-0.03617838745569202,-0.04586195945739746,-0.295920193195343,-0.0644716245458028,-0.039811789989471436,-0.2313092052936554,-0.05608877515052768,-0.03503447771072388,-0.1960684359073639,-0.04401385014509174,-1.2876579565716335,1.9838576275842137,1.6539070011134733,1.5238519571307128,1.3733794403115993,0.1704055117580641,0.20854983264882757,0.2487562749677751,0.28317097220449283,0.043117830450643976,0.08990284185847959,0.1386063503262219,0.047110669028916946,0.09802045139502212,0.0534906429649823,A
0.0,0.0,0.0,0.09579315781593323,-0.052378296852111816,-0.01572303498966221,0.1482313871383667,-0.17638486623764038,-0.018064016726441423,0.16530856490135193,-0.2897183895111084,-0.022508559998698274,0.1992570161819458,-0.34991201758384705,-0.02253230499906067,0.11862650513648987,-0.2583557665348053,-0.0024031342646253506,0.12515199184417725,-0.3405689001083374,-0.0358097984163237,0.10883650183677673,-0.2619653046131134,-0.050992744293637315,0.09702044725418091,-0.20746490359306335,-0.056492014106936494,0.06274446845054626,-0.2644384503364563,-0.00961319754702572,0.06679883599281311,-0.35581791400909424,-0.049470866349167864,0.059653252363204956,-0.25188443064689636,-0.057999169704146425,0.05547776818275452,-0.1909855306148529,-0.05533342647237305,0.007032334804534912,-0.25530102849006653,-0.02208541917485718,0.005188047885894775,-0.335488885641098,-0.06612094703001503,0.008084297180175781,-0.23172423243522644,-0.05727756234688286,0.010715752840042114,-0.1759670078754425,-0.04040799873752121,-0.05012953281402588,-0.23677921295166016,-0.035289852198786775,-0.05191037058830261,-0.30324751138687134,-0.06349704625887398,-0.044564902782440186,-0.23911038041114807,-0.05434491324109558,-0.03951951861381531,-0.1992308795452118,-0.041209830221362154,-1.2848073054799773,1.972291452743757,1.6694055008604038,1.5244004089338796,1.2954065102319792,0.175338234023344,0.2143130896971037,0.2565242179308184,0.2823456019308421,0.044691877541523144,0.09187283446457935,0.1367880164022206,0.047214341495094556,0.09535444550566644,0.05536054753260878,A
